created_at,text
Sun Sep 20 02:24:30 +0000 2020,"@Tiffrp_ @AbreuETQ Amiga, vamos ser cancelas se falarmos de aglomeração KSKSKSSK, mas sdds"
Sun Sep 20 02:24:31 +0000 2020," @NicolaLeandro: @RenataAndradeRJ Parabéns Renata👏👏
Temos duas fotos aqui, uma do programa de trainee do Itaú em 2020 e foto dos Garis do…"
Sun Sep 20 02:24:32 +0000 2020, @BralLM: Saudades de uma aglomeração né minha filha? 😭 ://t.co/FFhqGXB217
Sun Sep 20 02:24:33 +0000 2020, @anygabrisIIy: it’s gonna be alright melhor produção da quarentena se não gostou morra❤️
Sun Sep 20 02:24:33 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 02:24:33 +0000 2020,"@Atletico Já escolheu a múca, Keno? Vamos entrar com recurso no @showdavida  para você pedir múca... e aí… ://t.co/u0C0Xk3Ti5"
Sun Sep 20 02:24:34 +0000 2020,não é querer se alienar é só não querer chorar ou ficar sem falta de ar mesmo
Sun Sep 20 02:24:34 +0000 2020, @diogocarvalhoon: Quarentena fez me ter menos paciência ainda para pessoas jr
Sun Sep 20 02:24:34 +0000 2020,"E antes que encerre a noite , hoje vamos brindar os 30 anos SUS- Sistema Unico de Saúde. Sem os milhares de homens… ://t.co/ahWusKIXyH"
Sun Sep 20 02:24:34 +0000 2020, @senadorhumberto: Quem devia dar o exemplo para o resto do país promove aglomeração e nem máscara usa ://t.co/w4ebFVTopq
Sun Sep 20 02:24:35 +0000 2020,"SP prorroga quarentena, e Rio segue com medidas restritivas até 6/10 @UOLNoticias @UOL ://t.co/qFCrz4weR5"
Sun Sep 20 02:24:35 +0000 2020,"Boa noite amigos, como todos sabem sou médico e estava de plantão realizando uma cirurgia delicadísma de remoção… ://t.co/MN8sAJ1QdW"
Sun Sep 20 02:24:35 +0000 2020,95% dos meus Storys é só aglomeração
Sun Sep 20 02:24:35 +0000 2020,Eu pesquisando receitinhas pra melhorar a pele😔 essa quarentena ta me proporcionando momentos reflexivos
Sun Sep 20 02:24:35 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:24:36 +0000 2020,Previu o futuro
Sun Sep 20 02:24:36 +0000 2020,Esses famoso braleiros nem fazem um esforço pra fingir que tão de quarentena ou algo asm
Sun Sep 20 02:24:36 +0000 2020," @analuadam_: eu achando que a quarentena ia acabar antes do meu aniversário:
🤡🤡🤡🤡🤡"
Sun Sep 20 02:24:37 +0000 2020, @albertocantalic: O Rio de Janeiro precisa de Benedita da Silva ://t.co/9NichzYwUt
Sun Sep 20 02:24:38 +0000 2020,@_herrerinha oh amiga m isso na quarentena quebra demais pq difícil manter
Sun Sep 20 02:24:39 +0000 2020,hoje eu acordei com vontade de tomar uma... uma vacina
Sun Sep 20 02:24:39 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa"
Sun Sep 20 02:24:40 +0000 2020,@Waytommoyz essa quarentena tá acabando comigo
Sun Sep 20 02:24:41 +0000 2020," @andremarinhoc: Isso aqui é mais Rio de Janeiro do que Cristo Redentor, Copacabana e Pão de Açúcar. ://t.co/vopvfPnF4G"
Sun Sep 20 02:24:41 +0000 2020,essa quarentena tá acabando cmg pq eu mataria p beijar um bofe bom de boca e pegada na baladinh e dps fingir que nada aconteceu
Sun Sep 20 02:24:43 +0000 2020,"182° dia de quarentena 

n sei ainda tô triste"
Sun Sep 20 02:24:45 +0000 2020," @mavncaIore: não estou lendo nada, não estou estudando, não estou vendo série, não congo fzr nenhuma das coisas que eu gosto quem dirá…"
Sun Sep 20 02:24:45 +0000 2020,"Praça estava bem movimentada , acabou a quarentena e eu não sei ?"
Sun Sep 20 02:24:45 +0000 2020,"Eu quero saber se esse homem não trabalha, o cara é médico e só anda pra cima e pra baixo 

#100díasparaenamoranos"
Sun Sep 20 02:24:46 +0000 2020," @ouapaixonado: sabadou com s de 

só quero a vacina"
Sun Sep 20 02:24:46 +0000 2020,@rayazevedoooo minha madrugada será refletindo em algumas mortes que desconheço pq ainda nao li o livro
Sun Sep 20 02:24:46 +0000 2020,Gente que tá aglomerado  na praça torce pra não pegar corona pq eu torço pro médico que vai te atender te mandar toma no cu
Sun Sep 20 02:24:46 +0000 2020, @ricardope: Mais de trinta anos de rachadinhas. Ligação com milicianos. Queimadas na Amazônia e no Pantanal. 135 mil mortes por covid.…
Sun Sep 20 02:24:47 +0000 2020," @profinfluencer: É  asm que o Estado atua, há dúvidas? Reabrir escolas gnifica ocultar que não tá tendo material de higien…"
Sun Sep 20 02:24:47 +0000 2020,"A fazenda obrigada pelo entretenimento de qualidade, tudo q eu precisava nessa quarentena chatona"
Sun Sep 20 02:24:48 +0000 2020," @NickEllis: Pelo visto todo mundo voltou ao “normal”. Eu nem julgo mais, cada um faz o que acha certo. Pode me achar trouxa, mas go (e…"
Sun Sep 20 02:24:48 +0000 2020," @helochimaru: |bokuaka!au|

Akaashi e Bokuto são inimigos desde a infância. Ao serem vistos brigando por uma feiticeira, ela resolve cas…"
Sun Sep 20 02:24:48 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:24:48 +0000 2020," @marcusPITTERnew: RODRIGO MAIA, O ESQUERDISTA ENRUSTIDO, ENVERGONHADO, DESAVERGONHADO E ENROLADO, CRITICOU A ILUSTRE VISITA AO BRASIL, D…"
Sun Sep 20 02:24:48 +0000 2020,"@DiogoBlazkowski @BacaCidadao @paulodetarsog No Rio de Janeiro, começou vendendo no Zona Sul ha alguns anos. 
Hoje… ://t.co/GWzNsjaPmF"
Sun Sep 20 02:24:49 +0000 2020,"bora se pegar? — Bora, mas só depois da vacina ://t.co/jaHovqQf9K"
Sun Sep 20 02:24:49 +0000 2020,"se teu dia tá ruim, lembra desse cara KKKKKK"
Sun Sep 20 02:24:49 +0000 2020,"Nossa, pela primeira vez tá batendo bem forte a carência em mim kkkkk
Felizmente sou sensata e não vou furar quaren… ://t.co/vFKEaZSFXl"
Sun Sep 20 02:24:50 +0000 2020,"@jeongguksmile_ eu comecei a ver ele quando ele tava uma febre, mas desti e até hj kkkkk"
Sun Sep 20 02:24:50 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:24:50 +0000 2020,Não aguento maisssss!
Sun Sep 20 02:24:50 +0000 2020, @brendasafra: aparentemente a galera aqui da cidade criou a vacina já pq máscara mesmo só se for invisível
Sun Sep 20 02:24:52 +0000 2020,a menina postando nos stories que nao aguenta mais quarentena mas sai todo fim de semana kkkkkkkkkkkkk enfim a hipocria
Sun Sep 20 02:24:52 +0000 2020, @iane_menezes: Família Marinho contrata a ex primeira dama  do Estado do Rio de Janeiro Adriana Ancelmo para regularizar obras denunciad…
Sun Sep 20 02:24:52 +0000 2020,Jojo ta salvando minha quarentena
Sun Sep 20 02:24:52 +0000 2020,Se eu entrasse na fazenda eu ia sair de lá com o laudo médico de Louco.
Sun Sep 20 02:24:53 +0000 2020,@RaMunizz Siiim kkkkkkk atiçou minha quarentena kkkk
Sun Sep 20 02:24:54 +0000 2020,"Falta de Ar do crlho, pqp"
Sun Sep 20 02:24:54 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 02:24:56 +0000 2020,@Gabisebadelhe Amiga eu to com falta de ar
Sun Sep 20 02:24:56 +0000 2020, @senadorhumberto: Quem devia dar o exemplo para o resto do país promove aglomeração e nem máscara usa ://t.co/w4ebFVTopq
Sun Sep 20 02:24:57 +0000 2020,Com vacina ou sem vacina eu não vou perder o próximo role com meus amigos. Yolo!
Sun Sep 20 02:24:57 +0000 2020,"Boa noite para todo mundo, menos para quem tá furando quarentena para dar rolê com amigo  para eles só desejo ódio msm"
Sun Sep 20 02:24:58 +0000 2020,que agonia essa quarentena acabando cmg e as pessoas bem felizes curtindo o final de semana por aí
Sun Sep 20 02:24:58 +0000 2020,Corro!!!
Sun Sep 20 02:24:59 +0000 2020,@papodefavelaofc O Rio de Janeiro não é para amadores kkkkk
Sun Sep 20 02:24:59 +0000 2020,Saudade de gente. De uma aglomeração saudável. Sentar e ficar até tarde de papo
Sun Sep 20 02:24:59 +0000 2020," @LucasApo: Mto ruim respeitar 100% a quarentena sendo que todo mundo ao redor não está mais nem aí. Daí eu fico sendo o chato, o antisso…"
Sun Sep 20 02:25:01 +0000 2020,vamo lá galeris falta pouquinho p começar a ter sub ✌️😗
Sun Sep 20 02:25:02 +0000 2020,Tnc bando de fd deixa eles se diverti 😤😤😤😡
Sun Sep 20 02:25:02 +0000 2020, @photogrzph: carai o mlk ja acorda fumando sw fosse eu no lugar dele eu começava a tosr igual uma jamanta com gripe pq sou burro wyand…
Sun Sep 20 02:25:02 +0000 2020, @BlogdoNoblat: Fumaça do Pantanal e Amazônia sai de São Paulo em direção ao Rio e Minas ://t.co/V08tJHIAef
Sun Sep 20 02:25:04 +0000 2020, @pwtr_: hoje e ontem foi dia de ver quem militou furando quarentena 😂😂👌
Sun Sep 20 02:25:04 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 02:25:04 +0000 2020," @senadorhumberto: O que Bolsonaro chama de ""caminho certo"" é na verdade uma estrada com 135 mil cruzes fincadas no acostamento.

:/…"
Sun Sep 20 02:25:05 +0000 2020,#WSeBeMcomSkol MANDA FELIZ ANIVERSÁRIO PRA LUÍSA ROCHA POR FAVORRRRR!!! Bolo do WS E QUARENTENA MERECE UM PARABÉNSs… ://t.co/kQjZFVLdg8
Sun Sep 20 02:25:06 +0000 2020,Manda essa quarentena acabar pra gente se beijar de novo — Vai embora corona🤧🤧🤧 ://t.co/oXbAcaXX7T
Sun Sep 20 02:25:06 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 02:25:06 +0000 2020, @anygabrisIIy: it’s gonna be alright melhor produção da quarentena se não gostou morra❤️
Sun Sep 20 02:25:07 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 02:25:08 +0000 2020," @camilladelucas: Caraaaaaca, estava falando disso ONTEEEEEM!!!"
Sun Sep 20 02:25:08 +0000 2020," @enf_intenva: Hospital de Floripa demitiu uma técnica de enfermagem por injuria racial. Durante o intervalo de café, ao entrar as func…"
Sun Sep 20 02:25:08 +0000 2020, @anttrindade: fico feliz demais da vacina já ter chegado nos bares aqui da minha cidade e todo mundo amontoado esperando sua vez 😍😍😍😷☠️
Sun Sep 20 02:25:10 +0000 2020,"soube que eu era da saúde mesmo quando eu NUNCA chorei pra tirar sangue e vacina, pelo contrário as vezes ficava at… ://t.co/DFQJCvWZcC"
Sun Sep 20 02:25:10 +0000 2020,Toma vacina no posto e de graça? É o SUS. Ambulância atendeu um acidente? SAMU é SUS. Já precisou ser atendido na U… ://t.co/FHQXCzcFoX
Sun Sep 20 02:25:12 +0000 2020,"gente, tiraram a galera do confinamento aqui fora (quarentena) e colocaram direto lá pra dentro da fazenda, deu nisso, a galera TÁ SUANDO"
Sun Sep 20 02:25:13 +0000 2020,"a meta depois da quarentena é ficar doidão que nem a galera da fazenda 
#AFazenda #AFazanda12 #AFazenda12"
Sun Sep 20 02:25:13 +0000 2020, @melhorarodia: Juiz perdoa multa a homem de 96 anos que levava filho com cancro ao médico ://t.co/c8cUHwsrXZ
Sun Sep 20 02:25:13 +0000 2020,@o_antagonista Se preparando pra soltar bandido e só querendo fazer média na consulta ao Bretas.
Sun Sep 20 02:25:14 +0000 2020, @pkllipe: As vezes parece que eu sou o errado de estar em quarentena ainda rs
Sun Sep 20 02:25:14 +0000 2020,"esses apps de namoro mais ""decentezinhos"" tem que pagar asnatura, vou pedir desconto na consulta já que meu terap… ://t.co/aeoyeCjEge"
Sun Sep 20 02:25:15 +0000 2020,congo contar numa mão as amizades que vão se manter no pós-quarentena 🤡
Sun Sep 20 02:25:15 +0000 2020,"não é nem pra chamar atenção e receber elogio nem nada, mas eu n me vejo tão ruim asm há anos 

oq vc fez cmg quarentena?"
Sun Sep 20 02:25:16 +0000 2020,"CHEGOU SUA VEZ CARIOCA IMBECIL. RESPIRE FUMACA TOXICA E GRITE: MITOOOOOOOOOOOOO

Fumaça de incêndios no Pantanal de… ://t.co/G4b3pM37cG"
Sun Sep 20 02:25:17 +0000 2020,Bral registra 739 mortes pela Covid-19 nas últimas 24 horas ://t.co/AQDx0332lX
Sun Sep 20 02:25:18 +0000 2020,"Meu Deus corona, vaza fora, eu quero aglomeração porra"
Sun Sep 20 02:25:21 +0000 2020,@amandisma_ aguardando com a vacina no bolso
Sun Sep 20 02:25:22 +0000 2020,@guirrix Quarentena nunca ngc gary? ://t.co/WCvW1ruujx
Sun Sep 20 02:25:23 +0000 2020," @LuizCarlPassos: @Atletico Já escolheu a múca, Keno? Vamos entrar com recurso no @showdavida  para você pedir múca... e aí @tadeusch…"
Sun Sep 20 02:25:23 +0000 2020," @macunaimaz: Foi Toffoli que determinou a suspensão de investigação contra Flávio Bolsonaro
A decisão do predente do STF teve efeitos…"
Sun Sep 20 02:25:24 +0000 2020, @iamdddboa: Parece que a cada dia que se passa nessa quarentena eu fico um pouquinho mais loca da cabeça
Sun Sep 20 02:25:25 +0000 2020," @PedrinEF_: vacina do corona, fim da queimada no Pantanal, meu intercâmbio pago, e que meu futuro se realize sem eu mover um músculo"
Sun Sep 20 02:25:26 +0000 2020," @DanicMendonca: De 15 em 15 dias de quarentena, o processo de venezuelização da Argentina caminha a passos largos. 😔"
Sun Sep 20 02:25:26 +0000 2020, @Linatofolario: Três semanas de praias lotadas e o número de infectados está despencando. Eleições funcionam melhor que vacina..
Sun Sep 20 02:25:27 +0000 2020,"@arigatogozei mano,como ele ouvi isso no rolê se a múca saiu na quarentena??"
Sun Sep 20 02:25:28 +0000 2020," @fvguima: @kakofobica @Kidids Sim, nenhum está errado. O problema é a interpretação (todo mundo achou que o eixo horizontal era tempo e…"
Sun Sep 20 02:25:30 +0000 2020,@andr1ssa994 Amiga eu te ajudo eu entrei no Fandom em março e eu tô chocada cmg msm de como eu consegui acompanhar… ://t.co/sHyU4RoKwl
Sun Sep 20 02:25:30 +0000 2020,"@DXMXNRAY — Um tesouro, é tudo que precisa saber. Quantos as mortes... — Entortou os lábios em indiferença. — Só mo… ://t.co/RDCCLYwYdp"
Sun Sep 20 02:25:30 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:25:31 +0000 2020,A tpm de vcs nesse período de quarentena ficou muito pior tbm?
Sun Sep 20 02:25:31 +0000 2020," @analuadam_: eu achando que a quarentena ia acabar antes do meu aniversário:
🤡🤡🤡🤡🤡"
Sun Sep 20 02:25:32 +0000 2020," @imoral_fe: Caralho, eu preciso muito dessa vacina"
Sun Sep 20 02:25:33 +0000 2020,"@jaq_r Parei amiga, desde o início da quarentena. Dinheiro paro de entrar, teve que parar de sair tb 😢"
Sun Sep 20 02:25:34 +0000 2020, @Biameloss: Ei boy na moral alguém lança uma vacina aí n aguento mais não
Sun Sep 20 02:25:34 +0000 2020," @mrcos_rodrigues: twitter explodindo com ""racismo reverso"" por conta do magalu estar fazendo trainee só pra negros e eu só venho mostrar…"
Sun Sep 20 02:25:36 +0000 2020,"meta: me matar antes da quarentena acabar pq voltar a ""vida"" q eu tenho vai ser um inferno"
Sun Sep 20 02:25:36 +0000 2020," @itimaliasof: O dono de um pequeno mercado dá comida a cachorros de rua durante a quarentena.

Eles esperam anosamente que o bondoso h…"
Sun Sep 20 02:25:36 +0000 2020,"@_rusg Pega um pouquinho de sangue de todos esses aí, mistura e tá pronta a vacina (porém transmitiria outras doenças)"
Sun Sep 20 02:25:36 +0000 2020,@drunkscrofano Rio de Janeiro #RenewWynonnaEarp
Sun Sep 20 02:25:36 +0000 2020, @nalvaz: eae galera da vacina tá faltando o que ai pra nois agilizar logo
Sun Sep 20 02:25:37 +0000 2020,a cada 10min é um espirro
Sun Sep 20 02:25:37 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:25:37 +0000 2020," @PMarcelo14: Ver todas militantes que fizeram o maior barraco por conta das pessoas furando lá quarentena, furarem a quarentena é sensac…"
Sun Sep 20 02:25:38 +0000 2020," @ClubedasPrimas: Tenho 20 anos. Sou uma acompanhante bissexual carinhosa, safada e quente. Adoro sexo!
Contato: ://t.co/DwrbGpmux5…"
Sun Sep 20 02:25:38 +0000 2020,@AneKarolineSil8 amg....fala com a sua mãe pra vcs irem ao médico
Sun Sep 20 02:25:39 +0000 2020,nem tenho amigos
Sun Sep 20 02:25:41 +0000 2020,@resonances Sendo que eu mesma tô de quarentena desde março kkk não faz sentido teu raciocínio em cima de um comentário tão besta
Sun Sep 20 02:25:42 +0000 2020,@Iryssaturn A vacina saiu?
Sun Sep 20 02:25:42 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 02:25:42 +0000 2020," @HistoriaNoPaint: 1° Um professor de História, em uma escola no Rio de Janeiro, foi dar aula sobre nazismo. Ele mostrou para seus alunos…"
Sun Sep 20 02:25:42 +0000 2020,"Outlander, Greys anatomy, Lúcifer e Vis a Vis estão salvando essa quarentena 🥰"
Sun Sep 20 02:25:42 +0000 2020,É estranho pensar q nessa quarentena eu conheci um tanto de pessoas incríveis q posvelmente eu nunca irei ver na vida
Sun Sep 20 02:25:43 +0000 2020," @oarthurigor: 1. Vacinação: o SUS tem o melhor programa de vacinação do mundo, controlando diversas doenças com o passar do tempo. As va…"
Sun Sep 20 02:25:44 +0000 2020, @blanchettwalsh: pessoas que encontrariam a vacina do coronavírus ://t.co/MPcSlFP0rB
Sun Sep 20 02:25:44 +0000 2020,@Liagostosa123 depois da quarentena sera q vem aí
Sun Sep 20 02:25:47 +0000 2020,Minha meta pós quarentena: beber a mesma quantidade de álcool que eu passei nas maos
Sun Sep 20 02:25:47 +0000 2020,"@Francfernandezz Meu médico me receitou fazer ""exercícios"" pra que o olfato volte a funcionar. O exercício conste… ://t.co/dhI3TVsANQ"
Sun Sep 20 02:25:47 +0000 2020,só nessa quarentena já cortei meu cabelo 3 vzs
Sun Sep 20 02:25:47 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa"
Sun Sep 20 02:25:48 +0000 2020,Venho sonhado em jogar no cavalo no jogo do bicho desde que a quarentena começou....
Sun Sep 20 02:25:49 +0000 2020," @jornalextra: Bral passa de 4,5 milhões de casos e 136 mil mortes por Covid-19, aponta boletim de veículos de imprensa #JornalExtra ht…"
Sun Sep 20 02:25:51 +0000 2020,"essa quarentena foi chuva de mulher grávida e chuva de mulher tendo filho, kkkkkkkkk mds"
Sun Sep 20 02:25:51 +0000 2020," @ClubedasPrimas: Tenho apenas 19 aninhos, sou novinha, morena e linda.
Adoro dar prazer, sou completamente apaixonada por sexo.
Contato:…"
Sun Sep 20 02:25:52 +0000 2020," @pretozeze: E antes que encerre a noite , hoje vamos brindar os 30 anos SUS- Sistema Unico de Saúde. Sem os milhares de homens e mulhere…"
Sun Sep 20 02:25:53 +0000 2020," @oatila: Esse gráfico (da @luizacaires3) mostra bem a tuação da COVID. Quanto mais alto, mais mortes por dia. Quanto mais pra direita,…"
Sun Sep 20 02:25:54 +0000 2020, @caprafrag: O Rio de janeiro está dominado por vagabundos eles são mais numerosos que a própria PM ! G.L.O. urgente !  O Estado não tem…
Sun Sep 20 02:25:54 +0000 2020,Quarentena boa pra começar a asstir Pokémon de novo
Sun Sep 20 02:25:55 +0000 2020,Quando a sua amiga vai finalmente transar depois de meses na quarentena KKKKKKKKKKKKK ://t.co/O5tG89TNZn
Sun Sep 20 02:25:56 +0000 2020," @TGANASTACIO: Como e quando Bolsonaro cairá?
Com a vacinação que permitirá as greves gerais e mobilizações de milhões nas ruas, sem band…"
Sun Sep 20 02:25:56 +0000 2020,as🤡pessoas🤡tão🤡cagando🤡pra🤡quarentena🤡enquanto🤡eu🤡to🤡aqui🤡em🤡casa🤡sofrendo
Sun Sep 20 02:25:56 +0000 2020,"De acordo com especialistas na área, deveríamos voltar com as aulas.

Sou favorável, mas com rigoroso protocolo de… ://t.co/cxzWpJvDV3"
Sun Sep 20 02:25:57 +0000 2020,"depois de uma certa idade, ter cólica gnifica: dor na coluna, febre, pernas queimando, moleza. Oh, céus!😰"
Sun Sep 20 02:25:57 +0000 2020,"Vendo as fotos antigas que eu postei aqui, eu só penso: pqp, que quarentena complicada 
Aí eu apaguei as fotos kk"
Sun Sep 20 02:25:57 +0000 2020," @gresutijuca: É dessa aglomeração que sentimos falta! Registro do último ensaio de quadra antes do carnaval, nosso tradicional Baile à F…"
